ABLG8282,2.599768018
ABLG8342,2.601689236
ABLG8347,2.600846485
ABLG8388,2.600777552
ABLG8404,2.603423033
ABLG8411,2.599537154
ABLG8422,2.603039413
ABLG8424,2.602971231
ABLG8426,2.59932156
ABLG8427,2.602916111
ABLG8428,2.601770303
ABLG8431,2.599519309
ABLG8432,2.601095288
